nodes,techs,carriers,timesteps,capacity_factor
region1_3,region1_to_region1_3,power,2005-01-03 13:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 14:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 15:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 16:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 17:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 18:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 19:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 20:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 21:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 22:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-03 23:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 00:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 01:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 02:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 03:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 04:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 05:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 06:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 07:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 08:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 09:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 10:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 11:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 12:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 13:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 14:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 15:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 16:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 17:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 18:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 19:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 20:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 21:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 22:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-04 23:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 00:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 01:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 02:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 03:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 04:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 05:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 06:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 07:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 08:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 09:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 10:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 11:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 12:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 13:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 14:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 15:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 16:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 17:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 18:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 19:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 20:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 21:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 22:00:00,0.0
region1_3,region1_to_region1_3,power,2005-01-05 23:00:00,0.0
region2,battery,power,2005-01-01 00:00:00,0.0
region2,battery,power,2005-01-01 01:00:00,0.0
region2,battery,power,2005-01-01 02:00:00,0.0
region2,battery,power,2005-01-01 03:00:00,0.0
region2,battery,power,2005-01-01 04:00:00,0.0
region2,battery,power,2005-01-01 05:00:00,0.0
region2,battery,power,2005-01-01 06:00:00,0.0
region2,battery,power,2005-01-01 07:00:00,0.0
region2,battery,power,2005-01-01 08:00:00,0.0
region2,battery,power,2005-01-01 09:00:00,0.0
region2,battery,power,2005-01-01 10:00:00,0.0
region2,battery,power,2005-01-01 11:00:00,0.0
region2,battery,power,2005-01-01 12:00:00,0.0
region2,battery,power,2005-01-01 13:00:00,0.0
region2,battery,power,2005-01-01 14:00:00,0.0
region2,battery,power,2005-01-01 15:00:00,0.0
region2,battery,power,2005-01-01 16:00:00,0.163934
region2,battery,power,2005-01-01 17:00:00,0.12295
region2,battery,power,2005-01-01 18:00:00,0.040984
region2,battery,power,2005-01-01 19:00:00,0.0
region2,battery,power,2005-01-01 20:00:00,0.0
region2,battery,power,2005-01-01 21:00:00,0.0
region2,battery,power,2005-01-01 22:00:00,0.0
region2,battery,power,2005-01-01 23:00:00,0.0
region2,battery,power,2005-01-02 00:00:00,0.0
region2,battery,power,2005-01-02 01:00:00,0.0
region2,battery,power,2005-01-02 02:00:00,0.0
region2,battery,power,2005-01-02 03:00:00,0.0
region2,battery,power,2005-01-02 04:00:00,0.0
region2,battery,power,2005-01-02 05:00:00,0.0
region2,battery,power,2005-01-02 06:00:00,0.0
region2,battery,power,2005-01-02 07:00:00,0.0
region2,battery,power,2005-01-02 08:00:00,0.0
region2,battery,power,2005-01-02 09:00:00,0.0
region2,battery,power,2005-01-02 10:00:00,0.0
region2,battery,power,2005-01-02 11:00:00,0.0
region2,battery,power,2005-01-02 12:00:00,0.0
region2,battery,power,2005-01-02 13:00:00,0.0
region2,battery,power,2005-01-02 14:00:00,0.0
region2,battery,power,2005-01-02 15:00:00,0.0
region2,battery,power,2005-01-02 16:00:00,1.0
region2,battery,power,2005-01-02 17:00:00,1.0
region2,battery,power,2005-01-02 18:00:00,0.040984
region2,battery,power,2005-01-02 19:00:00,0.0
region2,battery,power,2005-01-02 20:00:00,0.0
region2,battery,power,2005-01-02 21:00:00,0.0
region2,battery,power,2005-01-02 22:00:00,0.0
region2,battery,power,2005-01-02 23:00:00,0.0
region2,battery,power,2005-01-03 00:00:00,0.0
region2,battery,power,2005-01-03 01:00:00,0.0
region2,battery,power,2005-01-03 02:00:00,0.0
region2,battery,power,2005-01-03 03:00:00,0.0
region2,battery,power,2005-01-03 04:00:00,0.0
region2,battery,power,2005-01-03 05:00:00,0.0
region2,battery,power,2005-01-03 06:00:00,0.0
region2,battery,power,2005-01-03 07:00:00,0.0
region2,battery,power,2005-01-03 08:00:00,0.0
region2,battery,power,2005-01-03 09:00:00,0.0
region2,battery,power,2005-01-03 10:00:00,0.0
region2,battery,power,2005-01-03 11:00:00,0.0
region2,battery,power,2005-01-03 12:00:00,0.0
region2,battery,power,2005-01-03 13:00:00,0.0
region2,battery,power,2005-01-03 14:00:00,0.0
region2,battery,power,2005-01-03 15:00:00,1.0
region2,battery,power,2005-01-03 16:00:00,1.0
region2,battery,power,2005-01-03 17:00:00,1.0
region2,battery,power,2005-01-03 18:00:00,0.6703859999999999
region2,battery,power,2005-01-03 19:00:00,0.0
region2,battery,power,2005-01-03 20:00:00,0.0
region2,battery,power,2005-01-03 21:00:00,0.0
region2,battery,power,2005-01-03 22:00:00,0.0
region2,battery,power,2005-01-03 23:00:00,0.0
region2,battery,power,2005-01-04 00:00:00,0.0
region2,battery,power,2005-01-04 01:00:00,0.0
region2,battery,power,2005-01-04 02:00:00,0.0
region2,battery,power,2005-01-04 03:00:00,0.0
region2,battery,power,2005-01-04 04:00:00,0.0
region2,battery,power,2005-01-04 05:00:00,0.0
region2,battery,power,2005-01-04 06:00:00,0.0
region2,battery,power,2005-01-04 07:00:00,0.0
region2,battery,power,2005-01-04 08:00:00,0.0
region2,battery,power,2005-01-04 09:00:00,0.0553384
region2,battery,power,2005-01-04 10:00:00,0.0
region2,battery,power,2005-01-04 11:00:00,0.0
region2,battery,power,2005-01-04 12:00:00,0.0
region2,battery,power,2005-01-04 13:00:00,0.0
region2,battery,power,2005-01-04 14:00:00,0.3449644
region2,battery,power,2005-01-04 15:00:00,1.0
region2,battery,power,2005-01-04 16:00:00,1.0
region2,battery,power,2005-01-04 17:00:00,1.0
region2,battery,power,2005-01-04 18:00:00,1.0
region2,battery,power,2005-01-04 19:00:00,0.0
region2,battery,power,2005-01-04 20:00:00,0.0
region2,battery,power,2005-01-04 21:00:00,0.0
region2,battery,power,2005-01-04 22:00:00,0.0
region2,battery,power,2005-01-04 23:00:00,0.0
region2,battery,power,2005-01-05 00:00:00,0.0
region2,battery,power,2005-01-05 01:00:00,0.0
region2,battery,power,2005-01-05 02:00:00,0.0
region2,battery,power,2005-01-05 03:00:00,0.0
region2,battery,power,2005-01-05 04:00:00,0.0
region2,battery,power,2005-01-05 05:00:00,0.0
region2,battery,power,2005-01-05 06:00:00,0.0
region2,battery,power,2005-01-05 07:00:00,0.0
region2,battery,power,2005-01-05 08:00:00,0.1975128
region2,battery,power,2005-01-05 09:00:00,0.4402592
region2,battery,power,2005-01-05 10:00:00,0.069312
region2,battery,power,2005-01-05 11:00:00,0.0
region2,battery,power,2005-01-05 12:00:00,0.0
region2,battery,power,2005-01-05 13:00:00,0.0
region2,battery,power,2005-01-05 14:00:00,0.661518
region2,battery,power,2005-01-05 15:00:00,1.0
region2,battery,power,2005-01-05 16:00:00,1.0
region2,battery,power,2005-01-05 17:00:00,1.0
region2,battery,power,2005-01-05 18:00:00,1.0
region2,battery,power,2005-01-05 19:00:00,0.0
region2,battery,power,2005-01-05 20:00:00,0.0
region2,battery,power,2005-01-05 21:00:00,0.0
region2,battery,power,2005-01-05 22:00:00,0.0
region2,battery,power,2005-01-05 23:00:00,0.0
region2,region1_to_region2,power,2005-01-01 00:00:00,0.6977609996356879
region2,region1_to_region2,power,2005-01-01 01:00:00,0.6597015563882304
region2,region1_to_region2,power,2005-01-01 02:00:00,0.6470148689376097
region2,region1_to_region2,power,2005-01-01 03:00:00,0.6597015563882304
region2,region1_to_region2,power,2005-01-01 04:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-01 05:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-01 06:00:00,0.6850743121850673
region2,region1_to_region2,power,2005-01-01 07:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-01 08:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-01 09:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-01 10:00:00,0.7485071303337663
region2,region1_to_region2,power,2005-01-01 11:00:00,0.7485071303337663
region2,region1_to_region2,power,2005-01-01 12:00:00,0.7358210619875499
region2,region1_to_region2,power,2005-01-01 13:00:00,0.7231343745369292
region2,region1_to_region2,power,2005-01-01 14:00:00,0.7340982801620158
region2,region1_to_region2,power,2005-01-01 15:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-01 16:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-01 17:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-01 18:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-01 19:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-01 20:00:00,0.8119399484824651
region2,region1_to_region2,power,2005-01-01 21:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-01 22:00:00,0.6977609996356879
region2,region1_to_region2,power,2005-01-01 23:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-02 00:00:00,0.7305930967568246
region2,region1_to_region2,power,2005-01-02 01:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 02:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 03:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 04:00:00,0.8333643040311528
region2,region1_to_region2,power,2005-01-02 05:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-02 06:00:00,0.6850743121850673
region2,region1_to_region2,power,2005-01-02 07:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-02 08:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 09:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 10:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 11:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 12:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 13:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 14:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 15:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 16:00:00,0.5911939394384023
region2,region1_to_region2,power,2005-01-02 17:00:00,0.5785072519877817
region2,region1_to_region2,power,2005-01-02 18:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 19:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-02 20:00:00,0.8119399484824651
region2,region1_to_region2,power,2005-01-02 21:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-02 22:00:00,0.6977609996356879
region2,region1_to_region2,power,2005-01-02 23:00:00,0.7665740826985423
region2,region1_to_region2,power,2005-01-03 00:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 01:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 02:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 03:00:00,0.8378857473158186
region2,region1_to_region2,power,2005-01-03 04:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-03 05:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-03 06:00:00,0.6850743121850673
region2,region1_to_region2,power,2005-01-03 07:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-03 08:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-03 09:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-03 10:00:00,0.7485071303337663
region2,region1_to_region2,power,2005-01-03 11:00:00,0.7485071303337663
region2,region1_to_region2,power,2005-01-03 12:00:00,0.7358210619875499
region2,region1_to_region2,power,2005-01-03 13:00:00,0.7231343745369292
region2,region1_to_region2,power,2005-01-03 14:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-03 15:00:00,0.4516416156903839
region2,region1_to_region2,power,2005-01-03 16:00:00,0.5911939394384023
region2,region1_to_region2,power,2005-01-03 17:00:00,0.5785072519877817
region2,region1_to_region2,power,2005-01-03 18:00:00,0.6551672357319573
region2,region1_to_region2,power,2005-01-03 19:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 20:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 21:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 22:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-03 23:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 00:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 01:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 02:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 03:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 04:00:00,0.7768304448553027
region2,region1_to_region2,power,2005-01-04 05:00:00,0.672388243838851
region2,region1_to_region2,power,2005-01-04 06:00:00,0.6850743121850673
region2,region1_to_region2,power,2005-01-04 07:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-04 08:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-04 09:00:00,0.7440636942040281
region2,region1_to_region2,power,2005-01-04 10:00:00,0.7674878807991239
region2,region1_to_region2,power,2005-01-04 11:00:00,0.7485071303337663
region2,region1_to_region2,power,2005-01-04 12:00:00,0.7358210619875499
region2,region1_to_region2,power,2005-01-04 13:00:00,0.7231343745369292
region2,region1_to_region2,power,2005-01-04 14:00:00,0.6036631974222721
region2,region1_to_region2,power,2005-01-04 15:00:00,0.4516416156903839
region2,region1_to_region2,power,2005-01-04 16:00:00,0.5911939394384023
region2,region1_to_region2,power,2005-01-04 17:00:00,0.5785072519877817
region2,region1_to_region2,power,2005-01-04 18:00:00,0.5531344961909447
region2,region1_to_region2,power,2005-01-04 19:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 20:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 21:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 22:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-04 23:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 00:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 01:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 02:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 03:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 04:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 05:00:00,0.8305951119416602
region2,region1_to_region2,power,2005-01-05 06:00:00,0.6850743121850673
region2,region1_to_region2,power,2005-01-05 07:00:00,0.7104476870863086
region2,region1_to_region2,power,2005-01-05 08:00:00,0.7000532956026345
region2,region1_to_region2,power,2005-01-05 09:00:00,0.6249106129322428
region2,region1_to_region2,power,2005-01-05 10:00:00,0.7270514481022267
region2,region1_to_region2,power,2005-01-05 11:00:00,0.7860407063003065
region2,region1_to_region2,power,2005-01-05 12:00:00,0.8180023426291549
region2,region1_to_region2,power,2005-01-05 13:00:00,0.73763937162265
region2,region1_to_region2,power,2005-01-05 14:00:00,0.5056733334614879
region2,region1_to_region2,power,2005-01-05 15:00:00,0.4516416156903839
region2,region1_to_region2,power,2005-01-05 16:00:00,0.5911939394384023
region2,region1_to_region2,power,2005-01-05 17:00:00,0.5785072519877817
region2,region1_to_region2,power,2005-01-05 18:00:00,0.5531344961909447
region2,region1_to_region2,power,2005-01-05 19:00:00,0.8500000108343271
region2,region1_to_region2,power,2005-01-05 20:00:00,0.8119399484824651
region2,region1_to_region2,power,2005-01-05 21:00:00,0.7611938177843869
region2,region1_to_region2,power,2005-01-05 22:00:00,0.6977609996356879
region2,region1_to_region2,power,2005-01-05 23:00:00,0.7104476870863086
